TRIP
DATE 2011-07-06 
DECLINATION     0.00
DATA
1.243		10.76	23.13	21.694	>
1.243		18.91	84.37	17.555	>
1.243		333.63	-69.54	1.153	>
1.243		329.00	7.44	15.156	>
1.243		328.91	7.44	22.667	>
1.243		329.05	7.48	15.179	>
1.243		272.60	10.56	3.787	>
1.243		57.87	14.33	13.482	>
1.243		78.42	78.45	8.461	>
1.243		345.42	-63.92	2.223	>
1.243		205.20	-10.41	31.944	>
1.243	1.244	345.94	2.64	21.781	>
1.244		217.31	24.58	4.847	>
1.244		31.59	10.83	2.793	>
1.244		273.77	68.83	4.427	>
1.244		274.06	-72.23	1.156	>
1.244	1.245	311.13	9.08	18.686	>
1.243	1.246	204.85	-16.17	32.588	>
1.246		136.54	26.82	0.946	>
1.246		319.94	21.24	11.945	>
1.246		299.96	77.67	12.581	>
1.246		245.02	-69.08	1.625	>
1.246	1.247	261.00	1.02	8.883	>
1.247		154.45	-2.97	3.685	>
1.247		318.65	12.33	6.826	>
1.247		219.29	79.51	9.172	>
1.247		259.95	-62.38	1.001	>
1.247	1.248	226.77	-10.59	6.839	>
1.248		146.76	-3.76	6.626	>
1.248		288.16	30.58	6.752	>
1.248		190.62	77.48	9.490	>
1.248		199.44	-76.82	0.870	>
1.248		89.01	-26.68	9.895	>
1.248	1.249	89.15	-26.63	10.364	>
1.248	1.250	89.06	-26.46	10.345	>
1.248	1.251	207.39	19.64	10.784	>
1.251		120.94	-0.62	15.638	>
1.251		337.46	5.92	8.089	>
1.251		99.33	74.58	7.214	>
1.251		95.83	-55.82	1.576	>
1.251	1.252	190.01	33.17	14.186	>
1.252		84.04	2.89	9.692	>
1.252		299.76	2.23	3.526	>
1.252		107.13	62.77	4.155	>
1.252		67.97	-56.69	0.680	>
1.252		101.28	36.87	35.734	>
1.252	1.253	237.36	-6.31	12.269	>
1.253		120.27	24.99	19.328	>
1.253		308.54	-15.10	3.431	>
1.253		190.20	76.86	2.088	>
1.253		202.90	-77.37	0.928	>
1.253	1.254	234.69	-20.33	5.567	>
1.254		109.95	37.05	12.315	>
1.254		334.36	-1.50	3.130	>
1.254		149.53	76.36	3.979	>
1.254		239.52	-59.15	0.473	>
1.254		274.47	-36.73	25.290	>
1.254		314.77	-43.28	13.086	>
1.254	1.255	205.73	7.32	17.442	>
1.255		120.73	27.38	15.566	>
1.255		258.44	18.70	3.035	>
1.255		146.62	69.78	3.077	>
1.255		129.44	-36.80	1.085	>
1.255	1.256	195.79	-9.98	17.592	>
1.256		133.93	37.71	23.141	>
1.256		314.80	-1.87	3.094	>
1.256		244.19	75.92	6.977	>
1.256		253.59	-74.61	1.481	>
1.256		151.19	40.68	35.564	>
1.256	1.257	209.49	7.64	18.785	>
1.257		88.33	13.79	9.526	>
1.257		310.79	11.00	7.209	>
1.257		69.98	78.32	4.414	>
1.257		64.51	-42.75	2.440	>
1.257	1.258	0.72	-1.36	17.714	>
1.242		350.56	5.30	21.458	>
1.242		194.92	27.16	12.175	>
1.242		24.73	75.94	17.272	>
1.242		48.08	-68.19	1.273	>
1.242	1.259	51.05	-4.99	26.359	>
1.259		333.07	7.13	11.403	>
1.259		136.72	26.21	13.078	>
1.259		55.96	73.01	8.273	>
1.259		358.76	-54.79	3.923	>
1.259	1.260	54.45	6.38	15.720	>
1.260		336.14	21.75	3.678	>
1.260		152.63	20.40	17.016	>
1.260		104.05	75.01	13.407	>
1.260		135.24	-57.54	1.921	>
1.260	1.261	77.38	5.56	24.386	>
1.261		317.51	19.39	13.427	>
1.261		143.95	8.55	24.298	>
1.261		72.56	76.04	11.814	>
1.261		354.91	-51.84	1.240	>
1.261		353.85	3.31	37.651	>
1.261		359.85	4.97	46.453	>
1.261		12.12	5.98	46.203	>
1.261		28.11	4.85	74.674	>
1.261		48.92	0.06	60.123	>
1.261		60.52	0.87	48.660	>
1.261		72.13	0.04	48.363	>
1.261		87.04	2.05	48.653	>
1.261		103.48	4.25	41.445	>
1.261		117.17	1.99	39.787	>
1.261		132.01	4.81	23.096	>
1.261		96.92	39.50	19.493	>
1.261		64.93	56.42	16.596	>
1.261		22.60	48.62	21.048	>
1.261		4.93	33.92	27.441	>
1.261		350.13	22.24	27.122	>
1.261		327.71	17.53	14.033	>
1.261		298.90	30.51	19.694	>
1.261		260.05	37.05	16.689	>
1.261		267.52	-0.80	23.474	>
1.261		6.74	-31.80	34.841	>
1.261		24.92	-37.86	39.423	>
1.261		47.06	-35.69	49.533	>
1.261		67.09	-32.69	48.042	>
1.261		87.73	-34.81	22.786	>
1.261		48.09	-0.79	90.516	>
1.261		44.46	-1.62	90.855	>
1.261		56.82	2.35	48.705	>
1.261		49.93	-1.19	89.833	>
1.261		41.83	42.73	47.991	>
1.261		23.13	9.05	81.156	>
1.261		93.85	2.51	57.071	>
1.261	1.262	151.41	1.17	8.420	>
1.262		58.42	-0.66	45.763	>
1.262		195.32	3.73	18.050	>
1.262		126.14	82.06	10.964	>
1.262		150.78	-75.31	1.712	>
1.262		120.79	12.23	14.690	>
1.262		143.80	30.10	12.598	>
1.262		199.06	40.32	11.284	>
1.262		233.14	41.33	12.009	>
1.262		208.51	67.26	10.517	>
1.262		130.62	69.35	10.816	>
1.262		105.24	45.81	14.377	>
1.262		93.98	34.10	17.521	>
1.262	1.263	162.96	-16.33	14.380	>
1.263		34.09	7.59	58.729	>
1.263		173.34	-13.41	12.087	>
1.263		151.34	81.95	9.100	>
1.263		214.00	-71.41	1.464	>
1.263		173.59	14.53	35.412	>
1.263	1.264	93.43	-6.09	14.201	>
1.264		28.65	24.47	44.434	>
1.264		169.29	-1.19	6.402	>
1.264		67.07	86.69	5.736	>
1.264		157.51	-51.44	2.193	>
1.264	1.265	58.41	16.92	13.315	>
1.265		345.07	27.87	51.346	>
1.265		154.85	1.34	9.211	>
1.265		282.93	87.65	6.115	>
