TRIP
DATE 2014-07-24 
DECLINATION     0.00
DATA
61.495	-18.823	61.698	-18.675
49.851	-18.500	58.167	-18.249
58.167	-18.249	58.238	-18.478
58.167	-18.249	58.210	-17.541
58.167	-18.249	58.288	-18.092
58.167	-18.249	58.346	-18.198
39.639	-23.832	49.851	-18.500
49.851	-18.500	49.957	-20.210
49.851	-18.500	49.664	-17.052
49.851	-18.500	45.277	-18.447
49.851	-18.500	52.757	-18.304
51.893	-30.566	56.192	-30.664
45.148	-24.649	51.893	-30.566
39.639	-23.832	45.148	-24.649
45.148	-24.649	45.147	-26.092
45.148	-24.649	45.033	-21.487
45.148	-24.649	45.892	-24.436
45.148	-24.649	45.053	-24.214
31.047	-21.088	39.639	-23.832
39.639	-23.832	39.747	-25.295
39.639	-23.832	39.882	-15.020
39.639	-23.832	34.742	-23.288
39.639	-23.832	39.864	-23.808
24.204	-14.064	31.047	-21.088
31.047	-21.088	30.722	-20.998
31.047	-21.088	32.955	-21.990
31.047	-21.088	39.280	-23.797
31.047	-21.088	37.302	-12.803
31.047	-21.088	39.541	-18.029
31.047	-21.088	41.671	-17.950
31.047	-21.088	39.307	-23.142
31.047	-21.088	30.985	-22.441
31.047	-21.088	31.044	-14.852
31.047	-21.088	30.835	-20.916
31.047	-21.088	30.457	-20.803
16.537	-6.038	24.204	-14.064
8.674	-2.836	16.537	-6.038
16.537	-6.038	17.433	-5.974
16.537	-6.038	15.573	-6.417
16.537	-6.038	18.196	-3.723
16.537	-6.038	16.466	-7.186
16.537	-6.038	18.389	-14.514
0.000	0.000	8.674	-2.836
8.674	-2.836	8.275	-1.742
8.674	-2.836	10.791	-2.340
8.674	-2.836	9.140	8.992
8.674	-2.836	8.651	-3.815
8.674	-2.836	17.985	9.553
8.674	-2.836	21.272	4.729
8.674	-2.836	18.587	-2.109
8.674	-2.836	3.718	9.080
8.674	-2.836	-1.416	4.052
8.674	-2.836	5.150	-3.337
8.674	-2.836	1.561	4.952
8.674	-2.836	2.271	-0.421
8.674	-2.836	8.460	-4.096
8.674	-2.836	10.837	-4.784
8.674	-2.836	16.037	0.908
8.674	-2.836	18.466	-0.909
8.674	-2.836	7.539	2.498
8.674	-2.836	9.654	6.463
POLYLINE BLACK
26.430	8.120
26.510	8.120
26.590	8.040
27.110	7.920
26.950	7.880
26.590	7.600
POLYLINE BLACK
25.670	8.120
25.750	8.040
26.070	8.000
26.350	8.000
26.590	7.920
26.030	7.600
POLYLINE BLACK
25.390	7.760
25.590	7.840
25.870	7.840
26.270	7.920
26.710	7.920
26.870	7.960
POLYLINE BLACK
45.530	15.320
46.030	15.320
46.530	15.120
46.830	15.120
47.130	14.920
47.330	14.920
47.030	14.920
46.330	14.620
46.130	14.420
45.830	14.420
45.530	14.020
POLYLINE BLACK
43.830	14.720
44.730	14.820
45.930	14.820
46.830	15.020
47.030	15.020
POLYLINE BLACK
39.730	15.220
39.530	15.320
39.230	15.020
39.330	14.820
POLYLINE BLACK
-2.950	0.140
-2.410	0.020
-1.930	-0.100
-1.810	-0.100
-2.170	-0.580
-2.350	-1.000
POLYLINE BLACK
-3.670	-0.400
-3.370	-0.460
-3.130	-0.460
-2.710	-0.340
-2.590	-0.400
-2.470	-0.340
-2.830	-0.700
-3.010	-1.000
-3.010	-1.120
-3.130	-1.240
POLYLINE BLACK
-3.970	-1.060
-3.490	-0.880
-2.410	-0.280
-2.050	-0.160
-1.930	-0.160
POLYLINE BLACK
15.060	-4.760
15.270	-4.760
15.420	-4.850
15.540	-4.850
15.660	-4.940
15.690	-4.760
15.630	-4.640
15.630	-4.430
15.600	-4.310
POLYLINE BLACK
15.390	-5.210
15.600	-5.300
15.810	-5.360
15.930	-5.480
16.080	-5.570
16.050	-5.510
16.080	-5.450
16.050	-5.300
16.050	-5.180
16.020	-5.030
16.020	-4.850
POLYLINE BLACK
15.190	-4.320
15.550	-4.840
15.910	-5.360
15.990	-5.560
POLYLINE BLACK
17.490	0.910
17.790	0.730
18.150	0.670
17.430	0.430
16.710	0.070
16.770	-0.050
17.310	-0.110
17.310	-0.230
16.710	-0.830
16.650	-1.370
16.410	-1.730
POLYLINE BLACK
14.850	1.510
16.170	1.510
16.110	1.390
14.910	0.850
14.850	0.670
15.390	0.430
15.450	0.310
14.610	-0.530
14.610	-1.190
POLYLINE BLACK
12.270	1.630
13.170	1.870
13.290	1.870
13.230	1.690
12.330	1.090
12.810	0.970
12.930	0.670
12.810	0.310
12.630	0.070
12.570	-0.170
12.630	-0.950
