TRIP
DATE 2014-23-07 
DECLINATION     0.00
DATA
1.74		207.66	11.20	3.101	>
1.74		76.30	82.63	2.270	>
1.74		62.67	-72.25	0.550	>
1.74		111.61	21.57	8.201	>
1.74	1.75	111.56	21.68	8.667	>
1.75		4.19	14.66	2.220	>
1.75		150.57	11.12	5.890	>
1.75		22.60	85.83	5.510	>
1.75		325.65	-74.94	0.280	>
1.75		75.20	37.02	8.651	>
1.75		242.30	4.51	8.000	>
1.75		218.50	28.45	9.380	>
1.75		147.38	33.41	13.761	>
1.75		194.03	-18.55	4.100	>
1.75	1.76	186.58	32.45	17.122	>
1.76		144.14	18.42	1.810	>
1.76		352.61	12.23	3.120	>
1.76		32.69	80.70	1.970	>
1.76		320.60	-69.47	2.830	>
1.76	1.77	302.93	7.19	6.430	>
1.77		159.34	3.96	6.321	>
1.77		334.89	11.94	2.770	>
1.77		292.57	89.21	6.070	>
1.77		190.21	-76.42	0.480	>
1.77	1.78	255.53	32.97	5.468	>
1.78		134.93	21.32	15.560	>
1.78		296.78	17.69	16.760	>
1.78		178.99	67.08	21.780	>
1.78		252.07	-82.75	0.850	>
1.78	1.79	183.98	10.11	5.433	>
1.79	1.80	231.96	-1.52	23.577	>
1.53	1.81	149.16	25.93	11.423	>
1.81		75.85	14.65	0.490	>
1.81		242.97	5.08	4.780	>
1.81		206.78	71.83	2.640	>
1.81		208.47	-71.28	1.510	>
1.81	1.82	175.27	22.95	24.520	>
1.82		84.52	25.02	5.279	>
1.82		272.12	4.22	5.840	>
1.82		344.49	82.26	3.500	>
1.82		274.57	-62.02	2.650	>
1.82	1.83	179.00	20.47	17.210	>
1.83		87.53	33.01	9.720	>
1.83		259.38	-6.82	20.619	>
1.83		182.27	82.02	5.810	>
1.83		118.22	-81.64	0.640	>
1.83		220.90	4.74	20.820	>
1.83		190.43	10.44	7.980	>
1.83		194.17	43.83	12.250	>
1.83		113.61	41.73	13.899	>
1.83		28.53	8.61	9.180	>
1.83		307.39	8.48	7.660	>
1.83		280.01	-35.25	11.100	>
1.83		217.07	-11.13	5.339	>
1.83	1.84	168.39	31.48	35.300	>
1.84		6.91	1.91	6.510	>
1.84		197.50	8.93	3.040	>
1.84		310.96	68.78	2.469	>
1.84		105.09	-80.79	1.560	>
1.84	1.85	84.89	12.29	8.843	>
1.85		346.39	1.72	5.729	>
1.85		149.96	21.62	4.951	>
1.85		165.00	85.32	4.400	>
1.85		341.06	-74.37	1.590	>
1.85	1.86	50.66	20.62	21.776	>
1.86		356.34	5.74	3.780	>
1.86		169.01	12.63	7.089	>
1.86		175.74	80.16	3.150	>
1.86		19.01	-79.85	1.620	>
1.86	1.87	151.38	16.67	10.266	>
1.87		350.52	-0.21	8.400	>
1.87		147.26	-6.60	0.540	>
1.87		28.08	73.75	1.450	>
1.87		83.42	-83.39	0.910	>
1.87		328.44	32.20	0.601	>
1.87		329.71	37.46	2.989	>
1.87		338.88	49.55	2.130	>
1.87		7.66	-41.92	4.520	>
1.87		4.92	-23.11	6.170	>

PLAN
STATIONS
0.135	4.773	1.1
