TRIP
DATE 2011-07-06 
DECLINATION     0.00
DATA
-31.520	38.605
POLYLINE BLACK
-32.240	38.245
-31.880	38.805
POLYLINE BLACK
-32.760	38.445
-32.320	39.045
POLYLINE BLACK
-33.160	38.805
-32.800	39.205
POLYLINE BLACK
-33.440	39.085
-33.080	39.365
-33.000	39.405
POLYLINE BLACK
-33.300	38.785
-32.520	38.245
-32.400	38.245
-32.100	38.065
-31.860	38.005
-31.080	37.825
-30.540	37.825
POLYLINE BLACK
-33.060	35.625
-33.160	35.225
-33.060	35.025
-32.460	35.425
-32.460	34.425
-32.660	33.825
-32.660	33.525
-32.760	33.025
-32.260	33.525
-31.960	33.925
-31.760	33.325
-31.460	33.625
-30.860	35.425
-30.860	36.125
-30.660	36.925
-30.660	37.225
-29.760	38.125
-29.360	38.525
-28.860	39.025
-28.560	39.725
-28.460	40.625
-28.260	41.025
-27.760	40.925
-27.060	41.125
-26.260	41.925
-25.960	42.625
-25.960	43.125
-25.860	43.325
POLYLINE BLACK
-7.760	88.725
POLYLINE BLACK
133.840	75.925
137.840	75.925
POLYLINE BLACK
107.840	71.925
115.840	73.925
POLYLINE BLACK
79.840	68.925
89.840	70.925
POLYLINE BLACK
59.840	65.925
68.840	67.925
72.840	67.925
POLYLINE BLACK
39.840	63.925
50.840	66.925
POLYLINE BLACK
-91.160	56.925
-87.160	56.925
-81.160	58.925
-76.160	58.925
POLYLINE BLACK
-115.160	54.925
-104.160	55.925
-102.160	55.925
POLYLINE BLACK
-35.560	64.025
-35.260	63.225
-35.160	62.625
-34.860	63.125
-34.360	64.325
POLYLINE BLACK
-35.260	64.225
-35.660	63.625
-36.360	63.225
POLYLINE BLACK
-36.360	64.825
-37.060	63.925
-36.860	63.925
-36.660	64.125
-36.560	63.725
-36.360	63.725
-35.760	64.325
POLYLINE BLACK
-37.260	65.125
-37.860	64.325
-37.860	64.125
-37.360	64.425
-37.060	65.125
-37.560	65.225
POLYLINE BLACK
-38.060	66.125
-37.660	66.525
-37.460	66.025
-37.460	65.625
-37.860	64.825
-38.760	64.625
-39.260	64.825
POLYLINE BLACK
-37.860	65.825
-38.160	65.325
-38.760	64.325
POLYLINE BLACK
-40.560	67.325
-41.060	66.725
-41.060	66.525
-40.660	67.025
-40.160	68.125
-39.960	68.225
-39.760	67.425
-40.860	67.425
POLYLINE BLACK
-42.060	68.525
-42.660	67.925
-42.260	68.525
-41.760	68.825
-42.060	67.925
-41.760	67.825
-40.960	68.525
-40.960	68.325
-41.560	66.825
POLYLINE BLACK
-43.960	68.825
-43.360	68.925
-42.660	68.625
POLYLINE BLACK
-44.060	68.625
-44.360	68.225
-42.760	69.825
-43.160	68.525
-43.460	67.925
POLYLINE BLACK
-45.160	70.425
-44.960	70.625
-43.960	70.925
-43.960	70.425
-44.260	69.925
-44.860	69.825
-45.160	69.925
-45.560	69.625
-45.260	69.225
-45.060	68.725
-45.060	68.225
POLYLINE BLACK
-44.960	70.725
-45.160	70.125
-45.760	69.225
-45.860	68.825
POLYLINE BLACK
-60.060	65.825
POLYLINE BLACK
-60.760	65.625
POLYLINE BLACK
-58.560	65.525
POLYLINE BLACK
-58.560	64.725
POLYLINE BLACK
-58.060	63.525
POLYLINE BLACK
-57.260	63.025
POLYLINE BLACK
-56.160	62.825
POLYLINE BLACK
-54.860	62.525
POLYLINE BLACK
-54.860	61.825
POLYLINE BLACK
-55.560	60.925
POLYLINE BLACK
-56.360	61.025
POLYLINE BLACK
-56.660	60.625
POLYLINE BLACK
-56.860	61.025
POLYLINE BLACK
-57.060	61.125
POLYLINE BLACK
-57.560	60.625
POLYLINE BLACK
-58.260	59.925
POLYLINE BLACK
-58.360	59.925
POLYLINE BLACK
-58.260	61.225
POLYLINE BLACK
-58.460	62.425
POLYLINE BLACK
-59.160	61.725
POLYLINE BLACK
-59.260	61.025
POLYLINE BLACK
-59.160	62.525
POLYLINE BLACK
-57.060	62.125
-57.360	61.725
-58.360	61.125
-58.060	60.825
-57.660	60.125
-57.560	59.625
-57.360	59.325
-57.360	59.325
-56.560	61.225
-56.360	61.425
-56.860	62.225
-57.160	62.425
-57.560	62.425
POLYLINE BLACK
-59.460	60.425
-59.960	60.525
-61.360	59.925
-60.960	59.525
-60.760	58.925
-60.360	58.425
-60.360	58.225
-60.160	58.225
-59.660	58.725
-59.360	58.725
-58.860	58.825
-58.960	59.625
-59.160	60.225
-59.160	60.525
POLYLINE BLACK
-62.060	64.325
-62.760	64.025
-62.960	63.825
-62.660	61.825
-62.260	61.725
-61.460	61.725
-61.260	61.625
-61.760	64.125
-61.760	64.425
POLYLINE BLACK
-59.960	66.825
-61.060	66.025
-61.660	65.825
-61.760	65.625
-61.460	65.525
-60.960	64.725
-60.760	63.725
-59.560	64.125
-59.060	64.125
-58.960	64.425
-59.360	66.325
-59.560	66.825
-59.760	66.825
POLYLINE BLACK
-53.560	66.825
-53.660	66.025
-53.660	65.625
-53.860	66.025
-53.860	66.325
-54.060	66.325
-54.360	65.825
-54.360	65.625
-54.660	66.125
-55.160	66.225
-56.160	65.925
-56.360	65.725
-56.560	65.725
POLYLINE BLACK
-48.160	66.725
-48.660	65.125
-48.660	65.825
-48.560	66.325
-49.160	65.725
-49.360	65.725
-49.660	66.225
-50.360	66.525
-50.560	66.725
-50.960	66.825
POLYLINE BLACK
-55.860	72.325
-55.900	72.245
-55.860	72.085
-55.660	72.045
POLYLINE BLACK
-56.300	72.045
-56.060	72.205
POLYLINE BLACK
-56.260	71.965
-56.260	72.125
-56.220	72.325
-56.140	72.405
-56.060	72.365
-56.020	72.045
POLYLINE BLACK
-56.660	72.245
-56.300	72.405
POLYLINE BLACK
-56.500	72.245
-56.460	72.045
-56.460	71.925
POLYLINE BLACK
-56.820	72.325
-56.900	72.325
-56.980	72.245
-56.900	72.245
-56.660	72.045
-56.780	71.965
-56.860	71.965
POLYLINE BLACK
-55.540	71.765
-55.300	71.605
-55.300	71.485
-55.460	71.365
-55.660	71.325
POLYLINE BLACK
-55.460	71.725
-55.460	71.365
POLYLINE BLACK
-55.820	71.645
-55.660	71.645
POLYLINE BLACK
-55.780	71.765
-55.700	71.765
-55.620	71.845
POLYLINE BLACK
-55.860	71.725
-55.900	71.565
-55.900	71.445
-55.820	71.405
-55.700	71.445
POLYLINE BLACK
-56.100	71.685
-56.140	71.565
-56.100	71.485
POLYLINE BLACK
-56.260	71.485
-56.100	71.645
-56.060	71.765
POLYLINE BLACK
-56.260	71.765
-56.260	71.605
-56.300	71.405
POLYLINE BLACK
-56.460	71.845
-56.620	71.685
-56.620	71.485
-56.580	71.405
-56.500	71.405
-56.220	71.805
POLYLINE BLACK
-56.860	71.685
-56.900	71.405
-56.820	71.445
-56.780	71.725
-56.860	71.685
POLYLINE BLACK
-57.220	71.765
-57.180	71.605
-57.180	71.405
-57.100	71.365
POLYLINE BLACK
-57.580	71.805
-57.420	71.925
-57.420	71.725
-57.460	71.645
-57.340	71.485
-57.460	71.365
-57.540	71.365
POLYLINE BLACK
-57.540	71.805
-57.500	71.645
-57.500	71.445
POLYLINE BLACK
-58.940	70.765
-58.620	70.685
-58.540	70.685
POLYLINE BLACK
-58.700	70.885
-59.180	70.725
-58.860	70.445
POLYLINE BLACK
-59.580	70.765
-59.380	70.565
-59.140	70.405
POLYLINE BLACK
-59.620	70.725
-59.340	70.885
-59.060	70.925
POLYLINE BLACK
-59.660	70.725
-59.140	70.725
-58.860	70.685
POLYLINE BLACK
-56.820	70.785
-56.580	70.725
-55.500	70.725
-55.320	70.545
-55.560	70.425
POLYLINE BLACK
-57.360	70.725
POLYLINE BLACK
-57.960	70.785
-57.840	70.785
POLYLINE BLACK
-57.540	70.485
-57.420	70.545
POLYLINE BLACK
-58.200	70.485
-57.960	70.545
POLYLINE BLACK
-58.140	69.045
-58.020	69.045
-57.900	69.165
-57.600	68.865
-57.300	69.165
-57.060	69.225
-56.700	69.525
-56.640	69.765
-56.520	70.125
-56.880	70.485
-57.120	70.545
POLYLINE BLACK
-48.780	67.245
-48.930	67.845
-49.230	68.895
-49.830	68.895
-50.430	68.595
-51.180	68.595
-51.780	68.745
-52.530	69.195
-52.830	69.345
-54.180	68.745
-54.780	68.745
-55.530	68.895
-56.130	68.895
-55.980	69.945
-55.530	70.545
-55.830	70.395
POLYLINE BLACK
-10.380	136.245
-2.380	136.245
POLYLINE BLACK
-24.380	134.645
-19.980	134.645
-15.980	135.445
POLYLINE BLACK
-79.180	126.645
-75.180	126.645
-71.980	127.045
POLYLINE BLACK
-91.180	125.845
-89.980	126.245
-87.980	125.845
-86.780	125.845
-83.980	126.645
POLYLINE BLACK
-63.760	60.045
-63.760	59.925
-63.730	59.805
-63.730	59.745
-63.520	59.715
-63.310	59.745
POLYLINE BLACK
-64.060	59.835
-63.940	59.895
POLYLINE BLACK
-64.000	60.075
-63.850	59.745
POLYLINE BLACK
-64.000	59.865
-64.030	59.685
-64.060	59.745
POLYLINE BLACK
-64.420	59.985
-64.270	60.045
-64.180	60.045
-64.120	60.075
POLYLINE BLACK
-64.240	59.895
-64.180	59.595
POLYLINE BLACK
-64.450	60.045
-64.510	60.045
-64.630	59.925
-64.390	59.745
-64.360	59.655
-64.450	59.595
-64.570	59.595
POLYLINE BLACK
-65.320	60.045
-65.080	59.865
-64.990	60.015
-64.960	59.895
-64.960	59.625
-64.990	59.505
POLYLINE BLACK
-65.680	59.835
-65.560	59.955
-65.620	59.805
-65.470	59.775
-65.260	59.625
-65.380	59.535
-65.620	59.595
POLYLINE BLACK
-65.680	59.775
-65.620	59.445
POLYLINE BLACK
-66.190	59.655
-66.190	59.535
-66.280	59.895
-66.310	59.985
-66.250	59.985
-65.980	59.715
-65.980	59.655
-66.040	59.565
-66.460	59.475
POLYLINE BLACK
-66.790	59.745
-66.640	59.745
-66.490	59.775
POLYLINE BLACK
-66.700	59.865
-66.580	59.955
-66.490	59.955
POLYLINE BLACK
-66.730	59.835
-66.790	59.625
-66.790	59.505
-66.700	59.415
-66.580	59.415
-66.460	59.475
POLYLINE BLACK
-67.060	59.805
-67.060	59.565
-67.030	59.505
POLYLINE BLACK
-67.240	59.895
-67.300	59.655
-67.300	59.595
-67.210	59.685
-66.940	59.955
POLYLINE BLACK
-67.540	59.895
-67.660	59.775
-67.720	59.625
-67.660	59.475
-67.540	59.475
-67.390	59.655
-67.360	59.715
POLYLINE BLACK
-68.020	59.655
-68.050	59.535
-67.960	59.415
-67.840	59.535
-67.840	59.625
-67.930	59.715
-68.050	59.655
POLYLINE BLACK
-68.230	59.835
-68.200	59.715
-68.200	59.595
-68.260	59.445
-68.170	59.385
-68.110	59.385
POLYLINE BLACK
-68.710	59.775
-68.590	59.925
-68.500	59.955
-68.470	59.865
-68.560	59.715
-68.620	59.685
-68.320	59.475
-68.320	59.415
-68.470	59.325
-68.590	59.355
POLYLINE BLACK
-68.680	59.775
-68.650	59.265
POLYLINE BLACK
-64.480	60.645
-64.240	60.405
-64.180	60.465
-64.180	60.615
-64.210	60.735
-64.210	60.795
POLYLINE BLACK
-64.480	60.645
-64.480	60.375
POLYLINE BLACK
-64.720	60.585
-64.810	60.465
-64.780	60.315
-64.720	60.285
-64.630	60.375
-64.600	60.465
-64.690	60.675
POLYLINE BLACK
-65.260	60.795
-65.290	60.645
-65.380	60.255
POLYLINE BLACK
-65.620	60.735
-65.440	60.585
-65.350	60.555
POLYLINE BLACK
-66.160	60.525
-65.980	60.495
-65.860	60.495
POLYLINE BLACK
-66.130	60.315
-66.130	60.315
-66.130	60.465
-65.920	60.735
-65.860	60.585
-65.860	60.285
POLYLINE BLACK
-66.820	60.615
-66.880	60.525
-66.880	60.315
-66.910	60.165
-66.580	60.495
-66.490	60.405
-66.430	60.255
-66.340	60.525
-66.340	60.735
POLYLINE BLACK
-64.360	61.695
-64.480	61.665
-64.600	61.665
-64.750	61.485
-64.750	61.425
-64.630	61.485
-64.540	61.605
-64.450	61.605
-64.330	61.695
-64.390	61.725
POLYLINE BLACK
-64.480	61.905
-64.810	61.785
-64.900	61.725
-64.780	61.695
-64.570	61.755
-64.390	61.875
-64.450	61.935
-64.570	61.905
POLYLINE BLACK
-64.570	62.295
-64.690	62.235
-64.780	62.235
-64.900	62.175
-64.870	62.115
-64.630	62.175
-64.510	62.265
POLYLINE BLACK
-64.540	62.625
-64.750	62.625
-64.960	62.565
-64.990	62.445
-64.720	62.445
-64.510	62.505
-64.510	62.565
-64.630	62.595
POLYLINE BLACK
-64.630	62.805
-64.840	62.865
-64.990	62.835
-65.050	62.835
-65.080	62.775
-64.870	62.715
-64.690	62.775
POLYLINE BLACK
-64.920	62.545
-64.720	62.505
-64.560	62.545
-64.480	62.545
POLYLINE BLACK
-64.960	62.785
-64.960	62.785
-64.840	62.785
-64.680	62.745
-64.520	62.785
POLYLINE BLACK
-65.600	61.225
-65.440	61.265
-65.360	61.345
-65.160	61.385
-65.080	61.425
POLYLINE BLACK
-66.720	60.985
-66.560	61.025
-66.400	61.065
-66.280	61.105
POLYLINE BLACK
-68.280	60.465
-67.960	60.625
-67.800	60.665
-67.360	60.825
POLYLINE BLACK
-66.600	62.985
-66.040	62.985
POLYLINE BLACK
-67.880	62.945
-67.720	62.905
-67.600	62.945
-67.440	62.905
-67.360	62.905
POLYLINE BLACK
-69.200	63.025
-69.120	62.985
-69.000	63.025
-68.800	62.985
-68.480	62.985
POLYLINE BLACK
-65.680	62.465
-65.960	62.305
-66.280	61.985
-66.080	61.905
-65.840	61.865
-65.400	61.785
POLYLINE BLACK
-66.320	62.305
-66.920	61.865
-67.000	61.745
-66.720	61.745
-65.960	61.585
POLYLINE BLACK
-65.240	62.185
-65.600	62.105
-66.600	61.825
-66.840	61.825
-67.000	61.745
POLYLINE BLACK
-63.100	59.625
-63.220	59.805
-63.520	59.985
-63.700	60.525
-64.060	60.945
-64.060	61.065
-64.360	61.365
-64.600	61.305
POLYLINE BLACK
-51.580	62.205
-51.580	62.325
-52.240	62.625
-52.180	62.805
-52.360	62.985
-52.240	63.045
-52.480	62.985
-52.780	61.965
-52.780	61.665
-52.840	61.425
-52.840	61.305
-52.960	61.185
-53.500	61.065
-54.100	60.825
-54.100	60.705
-53.980	60.585
-53.980	60.405
-54.280	60.225
-55.300	59.925
-55.780	59.625
-55.840	59.085
-55.780	58.965
-56.320	58.545
-56.440	58.305
-56.320	57.645
-56.560	57.405
-56.740	57.345
-56.860	56.985
-56.860	56.685
-57.040	56.385
-57.460	56.145
-57.700	55.905
-58.000	55.905
-58.360	56.025
-58.780	55.905
-59.080	56.085
-59.740	57.225
-60.280	57.765
-61.000	57.765
-61.300	58.065
-61.420	58.365
-61.600	58.665
-62.920	59.325
-63.220	59.745
POLYLINE BLACK
-65.200	63.045
-64.660	63.045
-64.240	63.465
-64.060	63.945
-63.820	64.005
-63.580	64.065
-63.460	64.185
-63.340	64.665
-62.920	65.085
-62.920	65.205
-62.800	65.385
-62.740	65.985
-62.860	66.285
-62.800	66.585
-62.800	66.765
-62.560	67.125
-62.440	67.245
-62.200	67.245
-62.020	67.365
-61.720	68.145
-61.600	68.265
-61.360	68.205
-61.120	68.025
-60.820	68.025
-60.280	68.385
-60.040	68.625
-59.740	68.625
-59.380	68.265
-58.960	68.505
-58.300	68.925
-58.120	68.985
POLYLINE BLACK
-47.020	62.585
-47.520	62.485
-47.920	62.285
-47.120	61.485
-46.420	61.385
-45.720	62.085
-45.620	62.285
-45.820	62.485
-46.220	62.585
-46.620	62.785
POLYLINE BLACK
-46.320	65.285
-46.720	64.585
-46.820	64.185
-47.420	63.485
-47.420	63.285
-46.520	62.785
-46.020	62.385
-45.820	62.585
-45.720	63.085
-45.520	63.585
-45.220	63.885
-45.220	64.185
-45.520	64.685
-45.920	65.285
-46.120	65.385
POLYLINE BLACK
-42.320	63.085
-42.320	63.385
-42.820	62.785
-43.020	63.485
-43.420	63.785
-43.920	63.785
-44.320	63.885
-44.520	63.885
POLYLINE BLACK
-41.720	63.585
-42.420	62.185
-42.620	61.985
POLYLINE BLACK
-44.020	58.985
-44.020	59.185
-43.720	59.685
-43.220	60.485
-44.020	59.685
-44.020	59.885
-43.820	60.185
-43.820	60.385
-44.220	60.385
-44.320	60.585
-44.520	60.585
-44.820	60.985
-45.320	61.085
-45.720	61.485
POLYLINE BLACK
-40.870	64.885
-41.620	65.185
-42.220	65.935
-43.270	66.235
-44.020	65.935
-45.220	66.685
-45.520	66.985
-46.120	67.135
-46.720	66.835
-47.920	67.135
-48.520	67.585
-48.820	67.585
POLYLINE BLACK
-44.470	57.385
-44.770	57.385
-45.370	57.835
-45.970	57.985
-46.870	59.485
-46.870	59.935
-47.020	60.235
-48.220	60.235
-48.820	60.085
-49.570	60.385
-50.020	60.985
-50.020	61.285
-50.620	61.885
-51.520	62.485
POLYLINE BLACK
-38.620	50.065
-37.600	49.585
-37.480	49.585
-37.420	49.885
-37.480	50.425
-37.480	50.545
POLYLINE BLACK
-38.560	50.005
-38.560	49.525
POLYLINE BLACK
-40.360	50.305
-40.420	49.885
-40.360	49.645
-40.240	49.645
-39.820	50.005
-39.220	49.405
-39.100	50.005
-38.980	50.245
POLYLINE BLACK
-41.440	49.945
-41.500	49.705
-41.260	49.525
-40.960	49.585
-40.900	49.705
-41.020	49.885
-41.020	50.125
-41.260	50.185
-41.500	49.945
POLYLINE BLACK
-43.060	50.245
-42.640	50.305
-42.400	50.305
-41.980	50.065
-41.800	49.765
-41.800	49.645
-42.040	49.345
-42.760	49.405
POLYLINE BLACK
-42.580	50.125
-42.520	49.525
-42.460	49.285
POLYLINE BLACK
-39.820	51.745
-39.700	51.685
-39.580	51.805
-39.400	51.805
POLYLINE BLACK
-39.880	51.685
-39.880	51.265
POLYLINE BLACK
-39.820	51.505
-39.820	51.505
-39.880	51.805
-39.700	52.105
-39.460	52.225
-39.160	52.045
-39.160	51.925
-39.400	51.685
POLYLINE BLACK
-41.080	51.565
-41.080	51.325
-41.140	51.085
-41.140	51.325
-41.020	51.685
-40.780	51.445
-40.660	51.445
-40.420	51.745
-40.300	51.745
-40.180	51.385
POLYLINE BLACK
-42.280	51.325
-41.800	51.505
-41.680	51.505
POLYLINE BLACK
-42.400	51.025
-42.100	51.805
-41.920	51.805
-41.740	51.625
-41.680	51.145
-41.680	51.025
POLYLINE BLACK
-43.600	51.565
-43.360	51.805
-43.000	51.985
-42.880	51.985
-42.820	51.805
-43.180	51.445
-43.300	51.385
-43.000	51.265
-42.760	50.965
-42.760	50.845
POLYLINE BLACK
-43.480	51.565
-43.420	50.845
POLYLINE BLACK
-37.780	52.585
POLYLINE BLACK
-38.860	53.425
-39.160	53.065
-39.220	52.945
-38.920	52.705
-38.680	52.645
-38.560	52.705
POLYLINE BLACK
-40.060	52.945
-39.340	53.065
POLYLINE BLACK
-40.180	53.245
-39.880	53.425
-39.460	53.485
POLYLINE BLACK
-40.120	53.125
-39.940	52.885
-40.000	52.645
-39.700	52.525
-39.280	52.525
POLYLINE BLACK
-40.900	53.545
-40.600	53.545
-40.180	53.005
-40.120	52.705
-40.420	52.525
-40.720	52.525
POLYLINE BLACK
-40.540	53.425
-40.540	52.825
POLYLINE BLACK
-42.280	53.485
-42.280	53.245
-42.400	52.825
-42.220	52.645
-41.980	52.705
-41.680	52.705
POLYLINE BLACK
-42.760	53.485
-42.940	52.645
-42.700	52.585
-42.520	52.645
POLYLINE BLACK
-43.660	53.005
-43.420	53.065
POLYLINE BLACK
-43.600	53.485
-43.240	53.665
POLYLINE BLACK
-43.660	53.365
-43.660	52.645
-43.720	52.405
-43.480	52.525
-43.300	52.525
-43.120	52.645
POLYLINE BLACK
-45.100	53.425
-45.100	53.185
-45.040	53.065
-45.100	52.585
-45.040	52.405
-44.920	52.405
-44.620	53.125
-44.380	53.305
-44.320	52.945
-44.200	52.645
-44.080	52.945
-44.080	53.185
-44.020	53.545
POLYLINE BLACK
-39.280	55.405
-38.320	57.205
-39.160	56.485
-39.100	56.725
-38.980	56.905
-39.280	56.725
-39.520	56.665
-39.760	57.085
-40.240	57.325
-40.360	57.505
-40.600	57.505
-40.720	57.565
POLYLINE BLACK
-37.240	59.365
-37.060	60.505
-36.940	61.105
-37.480	60.085
-37.540	60.505
-37.480	60.805
-37.660	60.685
-37.840	60.385
-37.900	60.565
-37.840	60.745
-37.900	60.985
-38.500	60.985
-39.100	61.345
POLYLINE BLACK
-32.140	49.345
-32.140	49.465
-31.240	50.065
-31.360	50.065
-32.020	49.825
-32.140	50.005
-31.960	50.125
-32.500	51.325
-32.680	51.505
POLYLINE BLACK
-30.640	50.425
-30.040	51.205
-29.500	51.745
-29.140	52.165
-29.260	52.165
-29.740	51.865
-30.580	51.625
-30.340	51.985
-30.700	51.865
-30.820	51.925
-30.760	52.045
-30.760	52.345
-30.640	52.525
-30.760	52.705
-31.300	52.825
-31.420	53.365
-31.960	54.025
-32.080	54.085
POLYLINE BLACK
-28.180	55.105
-28.180	55.345
-28.960	53.425
-28.780	53.665
-28.660	54.145
-28.660	54.685
-28.600	54.805
-29.140	54.325
-28.960	54.865
-28.960	55.045
-29.260	54.745
-29.380	54.565
-29.440	54.745
-29.380	54.865
-29.380	55.165
-29.500	55.165
-29.860	54.865
-29.980	54.985
-29.920	55.285
-29.980	55.405
-30.460	55.405
-30.880	55.885
-31.060	55.945
POLYLINE BLACK
-27.900	57.825
-28.300	56.125
-28.500	56.625
-28.700	56.625
-28.700	56.425
-28.800	57.125
-29.800	57.425
-30.400	57.425
-30.600	57.525
POLYLINE BLACK
-28.000	61.225
-28.000	61.025
-27.300	59.425
-27.900	60.125
-28.800	60.225
-29.100	59.525
-29.300	59.325
-30.200	59.125
POLYLINE BLACK
-26.270	52.675
-26.330	52.615
-26.330	52.345
-26.420	52.075
-26.450	51.955
-26.360	51.955
-26.210	52.285
-26.210	52.345
-26.330	51.925
-26.390	51.835
-26.210	51.985
-26.090	51.985
-26.030	51.955
POLYLINE BLACK
-26.330	52.435
-26.090	51.955
-26.090	51.895
-26.180	51.865
-26.300	51.985
-26.480	51.835
-26.540	51.805
-26.270	52.195
-26.240	52.525
-26.210	52.585
-26.030	52.165
-26.000	51.895
-26.060	51.805
-26.330	51.775
-26.360	51.775
-26.300	51.805
-26.270	51.805
-26.480	51.775
-26.210	51.835
-26.180	51.835
-26.330	51.865
-26.240	52.465
-26.240	52.165
-26.360	51.925
-26.300	51.895
-26.180	51.985
-26.180	52.105
-26.240	52.375
-26.240	52.465
-26.270	52.525
POLYLINE BLACK
-26.390	52.495
-26.630	51.805
-26.690	51.685
-26.270	51.775
-26.060	51.775
-25.940	51.805
-25.970	51.925
-26.270	52.525
-26.300	52.645
-26.390	52.375
-26.450	52.315
-26.570	51.775
-26.300	52.315
-26.240	52.555
-26.390	52.165
-26.480	52.015
-26.510	51.865
-26.330	52.225
-26.450	51.805
-26.390	51.865
-26.330	51.985
-26.390	51.835
-26.210	52.135
-26.180	52.285
-26.300	51.895
-26.090	52.195
-26.210	51.925
-26.090	52.045
-26.090	52.045
-26.240	52.285
-26.060	51.955
-26.210	52.285
-26.210	52.345
-26.240	52.285
-26.060	51.895
-26.180	52.075
POLYLINE BLACK
-35.960	56.645
-35.520	56.685
-35.240	56.645
-34.760	56.605
-34.560	56.565
-34.480	56.565
POLYLINE BLACK
-35.840	56.565
-35.240	55.405
POLYLINE BLACK
-36.960	57.525
-36.960	57.525
-36.200	57.485
-35.640	57.325
POLYLINE BLACK
-37.160	57.525
-36.720	56.765
-36.560	56.445
-36.360	56.245
POLYLINE BLACK
-37.140	57.465
POLYLINE BLACK
-37.040	57.365
-34.040	55.565
POLYLINE BLACK
-44.990	57.565
-43.640	55.915
-42.590	55.315
-41.840	55.465
-41.240	55.765
-40.790	55.315
-40.490	54.565
-39.890	54.115
-39.440	54.115
-38.690	54.265
-37.940	54.415
-36.740	53.965
-36.290	52.765
-35.990	52.315
-34.940	52.315
-34.640	52.165
POLYLINE BLACK
-40.940	64.915
-40.490	64.165
-40.040	64.015
-38.390	62.365
-37.190	62.515
-36.890	61.765
-36.290	61.615
-35.090	61.465
-34.490	61.465
-33.890	60.865
-33.740	60.565
-33.140	60.865
-33.140	61.165
POLYLINE BLACK
-31.640	43.765
-31.490	44.365
-31.340	45.115
-31.790	46.765
-32.990	48.865
-32.990	50.215
-34.040	51.565
-34.790	52.015
-34.940	52.315
POLYLINE BLACK
-23.840	48.565
-23.990	47.965
-24.290	47.665
-24.290	47.365
-24.590	47.065
-24.740	46.315
-24.890	46.015
-24.740	45.415
-25.640	44.065
-25.790	43.465
-25.940	43.165
POLYLINE BLACK
-33.440	61.315
-32.240	60.265
-31.340	59.965
-30.140	60.415
-29.540	62.365
-28.940	62.965
-28.190	63.415
-26.840	64.765
-25.640	67.015
-25.640	67.465
-25.040	68.965
-25.040	70.015
-23.690	72.265
-23.690	72.565
POLYLINE BLACK
1.510	76.615
POLYLINE BLACK
-24.390	67.765
-25.090	66.965
-24.590	66.965
-24.390	66.865
-24.190	67.565
POLYLINE BLACK
-25.390	67.465
-25.390	67.165
-25.190	66.965
-25.090	66.465
-25.690	65.265
-25.090	65.365
-23.990	65.265
-23.990	65.765
-23.790	66.465
-24.190	66.865
-24.790	66.665
-25.190	66.965
-25.190	67.165
POLYLINE BLACK
-22.790	68.665
-22.590	68.765
POLYLINE BLACK
-23.290	67.765
POLYLINE BLACK
-23.090	68.265
-23.590	67.765
-23.890	67.265
-23.690	67.065
-23.190	67.065
-22.990	66.865
-22.790	66.865
-21.290	68.565
-21.790	68.865
-22.190	68.865
POLYLINE BLACK
-21.490	71.265
-21.990	70.765
-22.190	70.465
-21.490	70.465
-20.990	70.165
-20.590	70.965
-21.490	71.165
-21.690	71.165
POLYLINE BLACK
-22.790	70.765
-23.490	69.865
-23.990	69.465
-23.990	69.265
-22.690	68.865
-22.390	68.865
-21.790	69.165
-21.690	69.465
-21.890	70.065
-22.590	70.465
-22.990	70.565
POLYLINE BLACK
-17.590	64.365
-16.490	63.265
-16.790	63.165
-17.490	63.365
-17.190	63.165
-16.890	62.665
-17.190	62.865
-17.390	62.865
-17.590	63.065
-17.790	63.065
-17.890	62.665
-17.890	62.465
-18.490	61.565
-19.090	61.065
POLYLINE BLACK
-17.490	69.165
-17.690	69.165
-16.490	68.665
-17.590	68.465
-17.890	68.265
-17.890	68.065
-17.490	67.865
-17.690	67.665
-17.890	67.665
-18.190	67.265
-18.890	65.665
POLYLINE BLACK
-20.090	70.265
-19.790	70.165
-18.590	70.065
-19.590	69.865
-20.090	69.665
-19.290	69.265
-19.690	68.865
-20.090	67.065
-20.290	66.565
-20.290	65.765
POLYLINE BLACK
-20.390	72.965
-20.290	73.165
-20.590	72.565
-20.990	72.165
-20.290	71.265
-20.190	70.865
-18.690	71.665
-18.590	71.865
-18.690	72.065
-18.390	72.865
-19.290	72.965
-19.490	72.865
POLYLINE BLACK
-18.790	75.115
-19.240	74.965
-20.440	73.765
-19.690	73.615
-19.390	73.015
-18.040	74.065
-18.190	74.665
-18.790	75.115
POLYLINE BLACK
-23.690	48.065
-22.690	49.865
-22.490	50.665
-19.690	56.665
-16.690	59.665
-16.090	60.865
-15.890	61.665
-15.690	63.065
-14.090	64.065
-13.690	65.265
-13.690	65.665
-12.890	66.265
-11.690	66.265
-11.090	66.065
-9.890	66.465
-9.090	65.665
POLYLINE BLACK
-1.030	110.805
-0.790	110.865
-0.250	110.685
-0.190	110.985
-0.070	111.225
0.230	110.925
0.230	110.805
-0.010	110.625
-0.190	110.565
POLYLINE BLACK
-0.910	111.105
-0.610	111.225
POLYLINE BLACK
-0.970	110.985
-1.090	110.625
-1.030	110.445
-0.910	110.385
-0.790	110.445
POLYLINE BLACK
-1.630	110.865
-1.750	110.625
-1.630	110.385
-1.450	110.325
POLYLINE BLACK
